distance,elevation,terrain,dangerous,risk
178,1500,dirt,0,195
114,500,dirt,0,126
84,1950,rocky,1,183
49,700,paved,1,102
18,1500,paved,1,75
167,300,rocky,1,258
127,1300,paved,1,183
175,900,sand,1,259
179,500,rocky,1,271
101,1900,sand,1,190
109,1500,dirt,0,126
115,350,rocky,0,156
20,1850,rocky,0,69
33,1700,rocky,1,131
90,850,sand,0,124
22,1250,paved,0,28
182,1850,sand,0,221
117,1700,paved,0,125
159,2000,paved,1,219
149,1200,sand,0,185
89,1950,sand,0,128
30,1700,dirt,1,98
9,900,rocky,0,53
86,800,paved,0,90
44,750,sand,1,127
106,600,dirt,0,119
187,350,sand,0,218
185,850,sand,1,269
174,1850,dirt,1,243
69,1650,paved,0,77
68,250,dirt,1,129
52,600,sand,1,135
142,1450,rocky,1,239
183,1400,sand,0,220
59,1350,rocky,0,105
141,200,dirt,0,152
136,300,sand,1,217
106,1800,paved,1,165
87,150,paved,0,87
112,800,paved,1,166
185,250,sand,1,266
61,1600,rocky,1,159
56,1500,dirt,1,123
159,400,dirt,0,171
138,1050,sand,1,223
59,300,paved,1,110
155,0,sand,0,185
160,1150,paved,0,165
99,1250,rocky,0,145
139,1700,sand,1,227
12,450,sand,0,44
126,1550,paved,0,133
151,1150,rocky,0,196
194,450,paved,1,246
151,750,rocky,0,194
197,550,rocky,1,289
85,600,dirt,1,148
25,550,sand,1,107
5,400,dirt,0,17
21,700,sand,1,104
35,650,sand,0,68
89,100,sand,1,169
158,1500,sand,0,195
119,300,sand,1,200
21,1650,dirt,0,39
140,550,rocky,0,182
123,1400,paved,1,180
154,1500,paved,0,161
2,350,sand,0,33
19,1200,paved,0,25
26,1000,rocky,0,71
100,1600,sand,0,138
70,1600,paved,0,78
178,100,rocky,0,218
116,1850,sand,0,155
116,200,dirt,0,127
193,1000,dirt,0,208
197,150,sand,0,227
76,1200,paved,0,82
60,1450,paved,0,67
53,1300,dirt,1,119
104,1500,rocky,1,201
118,1200,rocky,0,164
21,350,dirt,1,82
72,250,rocky,1,163
177,700,sand,0,210
98,350,sand,0,129
184,1550,paved,1,241
196,0,rocky,0,236
144,1850,paved,0,153
200,150,dirt,0,210
21,1150,paved,1,76
171,900,rocky,0,215
157,450,dirt,1,219
66,800,dirt,1,130
138,1450,sand,1,225
7,950,dirt,1,71
37,150,dirt,0,47
5,850,rocky,0,49
107,1450,rocky,1,204
102,250,sand,0,133
131,700,sand,0,164
43,400,paved,1,95
185,1550,rocky,1,282
16,1300,sand,1,102
175,900,paved,1,229
98,900,dirt,0,112
184,800,paved,1,238
172,950,sand,0,206
83,0,dirt,1,143
171,50,dirt,1,231
191,1150,rocky,1,286
47,550,rocky,1,139
164,200,rocky,1,255
98,1700,rocky,0,146
177,1550,rocky,0,224
116,1900,dirt,1,185
62,850,rocky,1,156
117,150,dirt,0,127
55,1450,sand,0,92
162,50,sand,0,192
123,1650,rocky,0,171
36,800,paved,1,90
105,1400,sand,0,142
130,600,rocky,1,223
49,800,rocky,0,93
28,1200,paved,1,84
147,1000,sand,0,182
51,1800,paved,0,60
53,750,sand,0,86
175,950,rocky,1,269
105,1300,paved,0,111
161,450,sand,0,193
76,1650,sand,0,114
110,1850,paved,0,119
148,1450,paved,1,205
137,700,paved,1,190
196,1250,dirt,1,262
42,1000,dirt,1,107
114,1300,sand,1,200
35,700,dirt,0,48
75,850,dirt,0,89
34,1300,rocky,1,130
116,1000,dirt,1,181
62,450,sand,1,144
2,1050,paved,0,7
99,1900,dirt,1,168
97,50,dirt,1,157
130,1900,rocky,0,179
76,2000,dirt,1,146
181,1100,rocky,0,226
118,0,paved,1,168
57,1300,sand,0,93
161,1350,dirt,0,177
69,700,dirt,1,132
142,1200,rocky,0,188
66,50,paved,0,66
137,200,sand,1,218
187,650,dirt,0,200
176,650,sand,0,209
51,1900,rocky,1,150
59,1400,sand,1,146
64,0,paved,1,114
183,750,paved,1,236
147,1150,sand,0,182
110,1100,sand,1,195
120,850,sand,1,204
136,1750,rocky,1,234
186,1750,rocky,1,284
43,1900,rocky,1,142
30,150,rocky,0,70
56,400,sand,1,138
126,2000,dirt,1,196
130,550,sand,0,162
169,1550,dirt,0,186
108,500,rocky,0,150
21,900,paved,0,25
176,200,paved,1,227
84,1150,paved,1,139
51,250,rocky,0,92
173,1600,dirt,1,241
60,800,dirt,0,74
111,200,paved,1,162
192,600,rocky,0,235
88,350,paved,1,139
55,50,sand,1,135
86,1150,dirt,0,101
180,1150,dirt,0,195
39,850,rocky,0,83
19,1250,paved,0,25
145,550,sand,0,177
108,200,sand,1,189
159,1500,dirt,1,226
172,1900,rocky,0,221
55,1800,sand,0,94
167,1500,paved,0,174
26,750,paved,0,29
36,650,dirt,0,49
176,100,paved,1,226
194,1900,rocky,1,293
147,750,sand,0,180
113,1800,sand,0,152
80,0,rocky,1,170
125,1750,rocky,1,223
146,250,rocky,1,237
84,1050,paved,1,139
20,1350,sand,1,106
164,1050,rocky,1,259
186,1750,rocky,0,234
68,1150,rocky,0,113
148,1550,paved,1,205
78,600,rocky,1,171
172,1200,sand,1,258
95,1600,sand,1,183
142,1850,paved,0,151
186,900,dirt,0,200
120,100,sand,1,200
86,1300,rocky,1,182
168,150,paved,1,218
164,1200,dirt,0,180
21,650,rocky,0,64
125,650,dirt,0,138
37,1600,dirt,1,105
156,700,dirt,1,219
34,400,sand,0,66
56,0,sand,1,136
66,500,paved,0,68
108,300,sand,0,139
85,850,sand,1,169
82,850,sand,0,116
91,2000,dirt,1,161
113,150,paved,1,163
95,400,sand,0,127
197,1300,paved,1,253
185,1050,dirt,0,200
29,1950,sand,1,118
176,1450,rocky,1,273
113,800,rocky,1,207
133,400,rocky,1,225
76,1450,rocky,1,173
46,1600,dirt,0,64
179,1300,dirt,0,195
55,750,paved,1,108
26,1900,paved,1,85
118,200,paved,1,169
85,1350,paved,0,91
34,1650,rocky,0,82
182,1850,sand,1,271
82,950,paved,0,86
155,1550,sand,1,242
46,500,rocky,1,138
97,600,paved,1,150
90,2000,paved,1,150
21,1300,rocky,1,117
70,350,rocky,0,111
6,1050,rocky,1,101
70,400,dirt,1,132
116,600,rocky,0,159
16,1600,rocky,0,64
197,1550,paved,1,254
59,900,dirt,0,73
114,1550,sand,1,201
78,1450,dirt,0,95
16,700,paved,0,19
106,850,sand,1,190
90,350,rocky,1,181
164,1250,dirt,1,230
135,1050,sand,0,170
158,600,sand,0,191
121,250,paved,1,172
74,50,dirt,1,134
41,350,paved,0,42
29,200,rocky,0,70
91,250,paved,1,142
136,1600,dirt,0,154
45,200,paved,0,46
64,100,sand,0,94
175,1350,dirt,1,241
141,1350,paved,0,147
140,450,dirt,0,152
135,750,dirt,0,148
43,1450,rocky,1,140
125,1350,sand,0,161
57,550,paved,0,59
53,1100,rocky,1,148
196,250,dirt,1,257
37,2000,dirt,0,57
18,1050,rocky,0,63
188,1450,rocky,0,235
128,0,paved,1,178
181,300,rocky,1,272
56,1950,rocky,0,105
39,1750,dirt,1,107
147,250,sand,0,178
91,150,sand,0,121
70,1100,rocky,1,165
48,1650,sand,0,86
135,650,rocky,0,178
43,300,rocky,1,134
62,1450,dirt,1,129
78,900,rocky,0,122
29,1550,sand,1,116
11,1850,sand,1,100
55,600,sand,0,88
55,100,paved,1,105
179,0,dirt,0,189
51,450,paved,0,53
45,150,sand,1,125
84,1200,paved,1,140
48,0,paved,1,98
39,1250,dirt,1,105
69,1700,dirt,1,137
74,1750,rocky,1,172
122,1600,rocky,1,220
45,1550,sand,1,132
74,1200,rocky,1,170
56,350,paved,0,57
82,1800,sand,1,171
30,1250,sand,0,66
130,250,dirt,1,191
12,50,rocky,0,52
61,1200,dirt,1,127
105,1150,dirt,0,120
150,1300,rocky,0,196
158,850,rocky,0,202
39,1650,sand,1,127
174,1900,sand,0,213
36,950,dirt,1,100
42,1700,paved,0,50
45,1200,rocky,0,91
185,1250,paved,1,241
167,1600,paved,0,175
174,1650,rocky,0,222
81,1300,sand,1,167
179,1900,paved,0,188
91,150,dirt,1,151
46,1650,dirt,0,64
198,200,paved,1,249
200,1850,dirt,1,269
105,1550,rocky,0,152
172,1600,sand,1,260
16,50,rocky,1,106
99,1050,dirt,0,114
67,550,dirt,0,79
50,100,paved,1,100
105,950,dirt,0,119
147,750,paved,1,200
44,300,paved,1,95
81,1000,rocky,1,176
58,1100,paved,0,63
185,1500,sand,1,272
105,100,paved,0,105
101,1350,dirt,0,117
137,2000,paved,1,197
34,1100,paved,1,89
109,1450,dirt,1,176
172,200,paved,0,173
156,800,sand,0,190
82,1200,paved,0,88
125,1950,rocky,0,174
156,750,rocky,1,249
58,1850,dirt,0,77
59,0,paved,1,109
33,1150,dirt,1,98
47,1500,sand,0,84
196,1700,dirt,1,264
71,900,rocky,0,115
28,300,sand,0,59
93,1750,dirt,0,111
4,1400,sand,1,91
89,1350,dirt,0,105
80,700,rocky,0,123
110,1050,dirt,1,175
22,200,rocky,0,63
115,1800,dirt,0,134
155,1850,sand,0,194
73,1950,dirt,1,142
67,1100,paved,0,72
189,1650,sand,1,277
108,650,paved,0,111
151,1100,rocky,0,196
151,350,rocky,1,242
172,450,paved,0,174
179,50,rocky,0,219
138,2000,rocky,1,238
71,850,paved,0,75
52,800,paved,1,106
26,350,rocky,0,67
25,1450,dirt,1,92
95,1300,sand,1,181
51,800,dirt,0,65
60,1400,sand,0,97
144,1050,paved,1,199
52,1800,dirt,0,71
14,0,sand,0,44
82,300,paved,0,83
183,1600,rocky,0,231
57,700,dirt,1,120
134,350,sand,1,215
68,1600,rocky,0,116
136,500,rocky,0,178
153,1950,dirt,1,222
40,1350,paved,0,46
52,350,sand,0,83
31,1400,sand,0,68
154,800,paved,1,208
49,1250,paved,1,105
9,1000,dirt,0,24
129,250,rocky,1,220
101,1600,paved,0,109
199,1950,paved,1,258
131,1550,dirt,1,198
108,1000,dirt,0,123
178,1600,sand,0,216
108,1450,sand,0,145
172,100,dirt,0,182
83,1250,paved,1,139
52,600,paved,1,105
106,850,sand,1,190
29,1350,rocky,1,125
73,1950,rocky,1,172
156,1350,paved,0,162
117,1700,sand,0,155
28,0,dirt,1,88
127,1900,dirt,1,196
51,600,sand,1,134
173,1400,sand,1,260
132,250,sand,1,213
159,450,paved,1,211
30,1800,dirt,0,49
151,1650,sand,1,239
181,1450,dirt,0,198
194,550,paved,0,196
196,2000,sand,0,236
187,1400,dirt,0,204
107,300,paved,0,108
136,1600,rocky,0,184
110,250,dirt,1,171
39,1550,dirt,1,106
4,50,rocky,0,44
79,1050,sand,0,114
196,2000,rocky,1,296
169,550,dirt,1,231
75,1250,dirt,1,141
167,1850,paved,0,176
106,1300,sand,0,142
117,950,sand,0,151
48,300,dirt,1,109
29,1800,paved,1,88
119,400,paved,1,171
170,1750,rocky,1,268
130,1500,paved,1,187
107,350,paved,0,108
2,900,dirt,0,16
199,250,rocky,0,240
24,1900,dirt,0,43
171,600,sand,0,204
119,1650,sand,0,157
154,1700,paved,0,162
46,1850,paved,0,55
183,500,rocky,1,275
126,1500,rocky,1,223
17,950,paved,1,71
84,2000,paved,1,144
43,900,sand,1,127
66,1250,rocky,0,112
34,1050,dirt,1,99
148,1350,paved,0,154
92,1900,sand,1,181
16,750,rocky,0,59
46,1450,paved,0,53
117,650,rocky,0,160
16,500,paved,0,18
80,1650,rocky,0,128
79,1650,sand,1,167
13,400,sand,1,95
42,150,rocky,0,82
98,1850,rocky,0,147
145,200,rocky,1,236
70,1750,sand,0,108
144,1650,sand,1,232
93,1700,dirt,1,161
96,1350,dirt,1,162
131,1850,sand,1,220
198,1000,paved,0,203
1,1100,paved,0,6
37,1350,sand,1,123
29,100,sand,0,59
125,800,paved,1,179
47,550,sand,0,79
103,800,sand,0,137
178,600,rocky,0,221
177,1050,sand,1,262
37,850,sand,0,71
98,100,sand,0,128
74,900,rocky,1,168
6,1950,rocky,0,55
168,1800,rocky,0,217
149,1650,paved,1,207
104,2000,paved,1,164
42,250,rocky,1,133
134,1400,sand,1,221
138,200,sand,1,219
200,1700,sand,0,238
38,1150,paved,1,93
177,1700,rocky,1,275
69,1450,dirt,0,86
191,1850,paved,0,200
55,100,sand,1,135
17,400,rocky,0,59
44,1900,rocky,0,93
87,600,rocky,0,130
6,300,rocky,0,47
50,500,paved,1,102
35,600,paved,0,38
1,1250,paved,0,7
170,1750,paved,0,178
145,1800,rocky,1,244
185,1350,paved,0,191
79,1300,rocky,0,125
86,1000,paved,1,141
51,600,dirt,0,64
72,1700,sand,1,160
83,50,rocky,0,123
84,1400,sand,1,171
192,1000,dirt,1,257
163,1700,dirt,0,181
61,600,paved,1,114
126,1200,paved,0,132
100,100,paved,0,100
122,500,paved,1,174
16,100,rocky,0,56
156,1250,dirt,0,172
198,1500,rocky,1,295
189,100,dirt,1,249
27,650,dirt,0,40
189,800,rocky,0,233
191,750,paved,0,194
132,450,sand,0,164
114,650,paved,0,117
105,1400,rocky,1,202
47,650,paved,1,100
186,1400,dirt,1,253
144,1150,sand,1,229
110,1200,sand,0,146
103,1900,paved,0,112
77,250,paved,0,78
128,1400,dirt,0,145
112,1250,rocky,0,158
163,1550,paved,0,170
85,1800,sand,0,124
188,2000,paved,1,248
155,150,paved,1,205
9,850,dirt,1,73
82,600,paved,1,135
12,1350,rocky,0,58
98,350,paved,1,149
137,150,rocky,0,177
59,650,dirt,1,122
64,850,dirt,0,78
4,800,paved,0,8
19,1200,sand,0,55
134,1250,paved,0,140
119,50,paved,0,119
51,100,dirt,0,61
34,650,paved,0,37
105,1400,sand,0,142
113,500,sand,1,195
115,1400,dirt,0,132
13,300,sand,1,94
190,300,rocky,1,281
119,0,dirt,0,129
191,1200,dirt,0,207
21,1200,sand,1,107
120,1250,sand,0,156
116,1700,dirt,0,134
101,1500,paved,0,108
147,1150,dirt,0,162
7,0,sand,0,37
124,0,sand,0,154
84,1950,dirt,1,153
103,650,paved,0,106
84,950,dirt,0,98
106,1250,paved,0,112
56,150,paved,1,106
36,0,rocky,0,76
47,1000,dirt,0,62
66,1800,paved,0,75
151,800,rocky,0,195
131,0,dirt,0,141
60,1050,sand,1,145
69,50,dirt,0,79
57,1100,paved,1,112
91,1700,dirt,0,109
177,1300,dirt,1,243
21,1950,rocky,0,70
140,1350,rocky,1,236
110,600,sand,0,143
22,300,dirt,1,83
166,1650,sand,1,254
108,1400,dirt,1,175
166,1000,rocky,1,261
28,1100,rocky,1,123
81,1600,paved,1,139
18,150,sand,0,48
183,1950,rocky,0,232
144,1450,sand,0,181
85,1150,paved,0,90
11,0,dirt,1,71
59,250,paved,0,60
50,2000,paved,0,60
31,1000,sand,1,116
58,1300,paved,0,64
142,2000,sand,1,232
168,750,dirt,0,181
89,1300,rocky,0,135
124,1600,paved,1,182
97,1150,paved,0,102
36,1600,rocky,0,84
83,1050,paved,1,138
65,500,paved,0,67
88,150,dirt,1,148
142,1050,paved,0,147
102,1600,sand,0,140
63,850,dirt,0,77
118,400,paved,0,120
194,1600,rocky,1,292
3,350,sand,1,84
65,1300,dirt,1,131
121,1200,dirt,0,137
137,850,sand,0,171
130,1950,sand,1,219
57,800,sand,0,91
114,1150,sand,1,199
52,1700,paved,0,60
79,0,sand,0,109
133,150,dirt,0,143
73,1450,rocky,1,170
197,1550,dirt,0,214
179,850,paved,1,233
190,350,rocky,0,231
31,1200,sand,0,67
16,1650,sand,1,104
28,1400,dirt,1,95
124,100,rocky,0,164
71,700,sand,0,104
121,550,dirt,0,133
154,1550,paved,0,161
45,950,paved,1,99
25,1300,paved,0,31
159,1150,paved,1,214
155,1800,rocky,0,204
100,450,paved,1,152
7,1350,rocky,1,103
76,1000,paved,1,131
185,1300,paved,1,241
72,1450,paved,0,79
39,400,paved,0,41
112,650,paved,0,115
168,200,sand,0,199
146,1900,rocky,1,245
11,1350,paved,1,67
109,1400,paved,1,166
179,650,sand,1,262
76,1800,paved,0,85
162,750,paved,1,215
137,1400,dirt,1,204
141,1650,rocky,1,239
48,450,paved,1,100
43,150,sand,1,123
1,700,paved,1,54
61,1100,dirt,0,76
183,1500,rocky,1,280
104,300,rocky,1,195
81,500,sand,0,113
45,1400,sand,0,82
70,2000,sand,1,160
29,2000,dirt,0,49
128,100,rocky,1,218
20,400,dirt,0,32
154,850,rocky,1,248
51,550,rocky,0,93
103,1400,paved,0,110
111,1700,paved,0,119
143,1600,sand,1,231
31,1950,sand,0,70
42,2000,sand,1,132
21,350,sand,1,102
185,850,paved,1,239
47,700,paved,0,50
59,350,dirt,1,120
40,700,sand,1,123
8,250,rocky,1,99
139,1800,paved,1,198
88,500,paved,0,90
51,1400,dirt,0,68
56,200,paved,0,57
35,1700,dirt,0,53
175,1400,paved,0,182
12,1750,dirt,1,80
86,1350,sand,0,122
86,1250,dirt,0,102
45,1300,paved,1,101
10,0,sand,0,40
98,900,rocky,0,142
61,1450,rocky,1,158
184,1550,dirt,1,251
179,1600,sand,1,267
108,0,rocky,1,198
13,1550,dirt,0,30
94,1350,sand,1,180
90,750,paved,1,143
144,1400,sand,1,231
53,1000,rocky,1,148
107,1050,rocky,0,152
178,350,dirt,1,239
115,850,dirt,1,179
6,800,rocky,1,100
147,1850,rocky,0,196
152,1650,paved,1,210
7,0,dirt,1,67
136,0,sand,0,166
49,300,sand,0,80
153,1000,paved,1,208
190,50,dirt,0,200
91,1350,paved,0,97
190,1500,rocky,1,287
75,1050,paved,1,130
122,1600,paved,0,130
142,700,rocky,1,235
68,1300,paved,1,124
10,1900,paved,1,69
29,900,dirt,0,43
165,100,sand,1,245
71,700,rocky,0,114
192,1450,dirt,0,209
51,1450,paved,0,58
155,1450,paved,0,162
146,1800,rocky,0,195
122,1150,dirt,0,137
108,900,paved,1,162
61,2000,dirt,0,81
164,200,rocky,1,255
95,0,rocky,1,185
153,300,paved,1,204
184,0,dirt,1,244
138,2000,rocky,1,238
21,200,sand,0,52
37,1900,dirt,0,56
189,1000,sand,1,274
60,1550,rocky,0,107
118,1050,dirt,1,183
128,1700,paved,0,136
118,1600,sand,0,156
84,1750,paved,0,92
68,1100,rocky,0,113
6,1200,paved,1,62
76,1500,rocky,0,123
32,950,rocky,1,126
21,1000,sand,1,106
25,1950,rocky,1,124
13,1100,paved,1,68
33,1400,dirt,1,100
186,1250,paved,1,242
78,900,dirt,1,142
117,1300,sand,1,203
70,700,rocky,1,163
144,500,dirt,0,156
193,100,paved,1,243
194,500,sand,0,226
124,1650,sand,0,162
76,1900,dirt,1,145
106,1300,rocky,0,152
128,1100,sand,1,213
192,1100,dirt,0,207
33,600,sand,1,116
73,200,rocky,1,164
170,650,dirt,0,183
181,550,paved,0,183
102,1850,sand,1,191
74,1650,paved,0,82
129,1450,rocky,1,226
121,2000,rocky,0,171
140,750,dirt,1,203
90,1050,dirt,1,155
30,250,paved,0,31
144,300,rocky,0,185
44,1600,sand,0,82
1,0,rocky,0,41
69,550,dirt,0,81
19,1900,paved,1,78
148,1200,paved,1,204
2,1000,paved,1,57
51,350,rocky,1,142
150,1950,rocky,0,199
34,1550,paved,1,91
97,1500,sand,1,184
107,250,rocky,1,198
187,450,sand,1,269
73,50,rocky,1,163
100,300,sand,1,181
82,950,sand,0,116
140,200,sand,1,221
74,400,dirt,1,136
105,1600,sand,0,143
96,550,rocky,0,138
176,1800,sand,0,215
53,1050,sand,0,88
105,700,dirt,0,118
89,1850,sand,1,178
7,1000,rocky,0,52
71,300,dirt,1,132
160,1600,rocky,1,258
115,1900,dirt,1,184
106,2000,paved,1,166
79,1150,sand,1,164
96,0,dirt,1,156
137,1550,sand,1,224
180,350,dirt,1,241
65,950,rocky,0,109
77,700,dirt,0,90
56,1700,paved,0,64
169,1450,paved,0,176
138,250,rocky,1,229
83,1650,dirt,1,151
176,1800,paved,1,235
176,1000,rocky,1,271
90,1350,paved,1,146
184,1600,sand,0,222
67,200,paved,1,118
81,250,paved,1,132
163,950,rocky,1,257
51,200,sand,1,132
115,200,rocky,0,156
43,850,dirt,1,107
173,400,paved,1,225
148,0,dirt,1,208
24,1600,paved,0,32
188,2000,dirt,1,258
126,1050,rocky,0,171
53,250,rocky,0,94
52,300,dirt,1,113
79,1150,paved,0,84
193,500,paved,1,245
94,1400,rocky,0,141
28,1350,dirt,1,94
184,750,paved,0,187
53,1900,sand,0,92
119,500,sand,0,151
58,1900,sand,1,147
99,50,dirt,1,159
77,1600,paved,1,135
73,1650,rocky,0,121
101,0,dirt,1,161
179,450,paved,1,231
171,1400,paved,0,178
119,850,paved,1,173
31,0,sand,1,111
81,0,dirt,0,91
191,900,dirt,1,255
171,1100,rocky,1,266
56,1850,dirt,0,75
175,700,rocky,0,218
71,1450,sand,0,108
128,400,dirt,1,190
76,100,sand,0,106
115,1950,sand,0,154
192,250,sand,1,273
111,100,paved,1,161
34,1100,dirt,0,49
185,2000,sand,0,225
152,1050,sand,0,187
54,200,rocky,1,145
87,1600,dirt,0,105
160,1450,paved,1,217
199,800,dirt,0,213
125,1050,paved,1,180
119,650,paved,0,122
156,1400,dirt,0,173
2,1900,rocky,1,101
31,0,sand,1,111
98,1400,paved,0,105
128,1400,dirt,0,145
1,550,dirt,0,13
114,1850,rocky,1,213
74,400,paved,1,126
119,1700,dirt,0,137
10,150,sand,1,90
141,1400,rocky,0,188
199,900,sand,1,283
84,400,paved,0,86
127,1050,rocky,1,222
67,1200,rocky,0,113
198,1100,dirt,1,263
44,800,sand,1,128
198,550,paved,1,250
193,0,rocky,0,233
44,1100,sand,0,79
117,1200,dirt,0,133
101,1800,sand,1,190
182,0,paved,1,232
23,1950,rocky,0,72
195,1150,paved,0,200
183,1300,paved,1,239
99,850,sand,1,183
71,500,dirt,0,83
64,1850,sand,1,153
103,1600,dirt,1,171
31,850,dirt,1,95
180,800,paved,1,234
131,50,sand,0,161
55,1750,rocky,1,153
186,2000,sand,1,276
129,550,sand,0,161
118,750,sand,0,151
39,1000,sand,0,74
185,1100,rocky,1,280
47,1750,sand,1,135
109,1650,dirt,0,127
37,350,sand,1,118
196,1300,dirt,0,212
59,50,rocky,1,149
195,1250,sand,0,231
36,350,paved,0,37
170,1650,sand,1,258
121,500,dirt,0,133
9,1400,sand,0,46
40,350,rocky,0,81
125,900,dirt,0,139
43,800,sand,1,127
109,900,paved,1,163
91,50,rocky,0,131
82,1300,paved,0,88
75,1950,paved,1,134
81,1400,rocky,0,128
47,700,paved,1,100
116,1550,rocky,0,163
193,1100,sand,0,228
166,1250,dirt,0,182
64,300,dirt,0,75
185,1250,sand,0,221
149,0,paved,0,149
32,50,dirt,0,42
94,1300,paved,1,150
145,400,sand,0,177
71,650,sand,0,104
159,350,rocky,0,200
88,1150,sand,1,173
186,1200,dirt,1,252
20,600,rocky,0,63
188,300,sand,1,269
159,200,rocky,1,250
29,450,dirt,0,41
70,1000,sand,1,155
30,150,sand,0,60
146,300,rocky,1,237
132,1200,paved,1,188
153,600,rocky,0,196
151,1500,sand,0,188
52,1300,paved,0,58
101,1100,paved,0,106
49,100,sand,1,129
152,900,sand,1,236
102,250,rocky,0,143
23,1800,dirt,0,42
179,550,dirt,1,241
170,650,rocky,0,213
99,550,dirt,0,111
30,250,dirt,1,91
82,1800,sand,1,171
188,800,sand,0,222
127,250,dirt,0,138
56,1350,paved,0,62
44,900,paved,1,98
42,450,rocky,1,134
66,1700,dirt,0,84
46,1300,rocky,1,142
15,1300,dirt,0,31
45,1350,paved,0,51
55,250,dirt,0,66
143,50,sand,1,223
128,1200,paved,0,134
43,700,dirt,0,56
46,1550,paved,1,103
89,1500,rocky,0,136
25,150,dirt,0,35
182,650,dirt,0,195
180,350,rocky,0,221
91,1100,rocky,1,186
17,650,sand,0,50
46,2000,dirt,0,66
82,2000,sand,1,172
165,550,sand,1,247
117,1700,rocky,0,165
15,600,sand,0,48
67,1700,rocky,1,165
193,1500,paved,0,200
49,1850,dirt,1,118
96,400,paved,0,98
11,1450,rocky,1,108
194,850,rocky,1,288
135,1300,rocky,0,181
120,900,rocky,0,164
196,400,dirt,1,258
39,600,paved,0,42
51,0,rocky,1,141
140,650,paved,0,143
4,950,dirt,0,18
40,500,rocky,0,82
60,0,rocky,0,100
124,1450,paved,1,181
98,1850,paved,1,157
84,250,paved,1,135
5,100,sand,1,85
187,1900,dirt,1,256
184,1650,rocky,0,232
41,1400,paved,0,48
90,300,paved,0,91
108,1100,sand,0,143
41,1500,dirt,1,108
113,1700,paved,1,171
79,1000,rocky,0,124
116,100,paved,1,166
91,1300,sand,1,177
173,600,paved,0,176
168,550,paved,1,220
196,1050,rocky,0,241
189,400,dirt,1,251
154,1600,paved,1,212
34,650,rocky,1,127
145,750,sand,1,228
97,550,rocky,1,189
80,1850,dirt,1,149
141,1150,sand,1,226
181,1400,rocky,0,228
102,700,rocky,1,195
190,1700,sand,1,278
117,450,paved,0,119
10,700,rocky,1,103
173,650,paved,1,226
5,50,sand,1,85
82,1450,rocky,0,129
66,950,dirt,0,80
17,1650,dirt,1,85
23,250,dirt,1,84
153,750,paved,0,156
45,0,dirt,0,55
89,1100,dirt,0,104
105,900,rocky,1,199
12,1850,paved,0,21
153,100,rocky,0,193
107,50,rocky,1,197
55,1050,sand,1,140
171,650,dirt,0,184
21,450,sand,1,103
81,550,dirt,0,93
88,1200,dirt,0,104
42,1550,rocky,1,139
161,1500,sand,1,248
127,450,sand,0,159
67,250,dirt,1,128
106,1900,paved,0,115
191,600,paved,0,194
185,1300,rocky,0,231
48,1150,dirt,1,113
94,1700,paved,0,102
200,1200,dirt,1,266
6,1350,rocky,0,52
12,1750,rocky,1,110
17,150,dirt,1,77
81,0,paved,0,81
